Date,FundISIN,FundNAV
2017-09-08,LU0106817157,28.4379
2017-09-07,LU0106817157,28.5056
2017-09-06,LU0106817157,28.4755
2017-09-05,LU0106817157,28.4618
2017-09-04,LU0106817157,28.4651
2017-09-01,LU0106817157,28.5871
2017-08-31,LU0106817157,28.5327
2017-08-30,LU0106817157,28.1903
2017-08-29,LU0106817157,27.7483
2017-08-28,LU0106817157,28.0187
2017-08-25,LU0106817157,28.0591
2017-08-24,LU0106817157,28.0295
2017-08-23,LU0106817157,27.6999
2017-08-22,LU0106817157,27.7013
2017-08-21,LU0106817157,27.5413
2017-08-18,LU0106817157,27.3067
2017-08-17,LU0106817157,27.632
2017-08-16,LU0106817157,27.5363
2017-08-15,LU0106817157,27.4623
2017-08-14,LU0106817157,27.4875
2017-08-11,LU0106817157,27.1806
2017-08-10,LU0106817157,27.7372
2017-08-09,LU0106817157,27.7178
2017-08-08,LU0106817157,27.6764
2017-08-07,LU0106817157,27.5856
2017-08-04,LU0106817157,27.3653
2017-08-03,LU0106817157,27.3134
2017-08-02,LU0106817157,27.1798
2017-08-01,LU0106817157,27.235
2017-07-31,LU0106817157,27.0888
2017-07-28,LU0106817157,27.1286
2017-07-27,LU0106817157,27.3071
2017-07-26,LU0106817157,27.0987
2017-07-25,LU0106817157,26.9037
2017-07-24,LU0106817157,27.0122
2017-07-21,LU0106817157,27.3292
2017-07-20,LU0106817157,27.5777
2017-07-19,LU0106817157,27.548
2017-07-18,LU0106817157,27.386
2017-07-17,LU0106817157,27.6319
2017-07-14,LU0106817157,27.4568
2017-07-13,LU0106817157,27.3155
2017-07-12,LU0106817157,27.1683
2017-07-11,LU0106817157,26.7846
2017-07-10,LU0106817157,26.7519
2017-07-07,LU0106817157,26.6922
2017-07-06,LU0106817157,26.7969
2017-07-05,LU0106817157,26.8918
2017-07-04,LU0106817157,26.8912
2017-07-03,LU0106817157,26.7615
2017-06-30,LU0106817157,26.5846
2017-06-29,LU0106817157,26.4677
2017-06-28,LU0106817157,26.653
2017-06-27,LU0106817157,26.8016
2017-06-26,LU0106817157,26.869
2017-06-23,LU0106817157,26.7489
2017-06-22,LU0106817157,26.5787
2017-06-21,LU0106817157,26.5121
2017-06-20,LU0106817157,26.7457
2017-06-19,LU0106817157,26.7787
2017-06-16,LU0106817157,26.7756
2017-06-15,LU0106817157,26.6239
2017-06-14,LU0106817157,27.0921
2017-06-13,LU0106817157,27.1349
2017-06-12,LU0106817157,27.0935
2017-06-09,LU0106817157,27.2288
2017-06-08,LU0106817157,26.9113
2017-06-07,LU0106817157,27.1461
2017-06-06,LU0106817157,27.0536
2017-06-05,LU0106817157,27.174
2017-06-02,LU0106817157,27.1385
2017-06-01,LU0106817157,27.1253
2017-05-31,LU0106817157,27.3195
2017-05-30,LU0106817157,27.5142
2017-05-26,LU0106817157,27.5203
2017-05-25,LU0106817157,27.7604
2017-05-24,LU0106817157,27.7431
2017-05-23,LU0106817157,27.7103
2017-05-22,LU0106817157,27.536
2017-05-19,LU0106817157,27.5214
2017-05-18,LU0106817157,27.1774
2017-05-17,LU0106817157,27.9067
2017-05-16,LU0106817157,28.1001
2017-05-15,LU0106817157,28.1895
2017-05-12,LU0106817157,28.0665
2017-05-11,LU0106817157,28.135
2017-05-10,LU0106817157,27.9167
2017-05-09,LU0106817157,27.7122
2017-05-08,LU0106817157,27.4878
2017-05-05,LU0106817157,27.1016
2017-05-04,LU0106817157,27.3458
2017-05-03,LU0106817157,27.6049
2017-05-02,LU0106817157,27.9294
2017-04-28,LU0106817157,27.6607
2017-04-27,LU0106817157,27.6338
2017-04-26,LU0106817157,27.6113
2017-04-25,LU0106817157,27.5966
2017-04-24,LU0106817157,27.3863
2017-04-21,LU0106817157,27.2065
2017-04-20,LU0106817157,26.9361
2017-04-19,LU0106817157,26.9797
2017-04-18,LU0106817157,26.8748
2017-04-13,LU0106817157,27.0118
2017-04-12,LU0106817157,27.1487
2017-04-11,LU0106817157,27.2574
2017-04-10,LU0106817157,27.1824
2017-04-07,LU0106817157,27.3958
2017-04-06,LU0106817157,27.665
2017-04-05,LU0106817157,27.6892
2017-04-04,LU0106817157,27.2671
2017-04-03,LU0106817157,27.2079
2017-03-31,LU0106817157,27.0342
2017-03-30,LU0106817157,27.1352
2017-03-29,LU0106817157,26.8788
2017-03-28,LU0106817157,26.6982
2017-03-27,LU0106817157,26.4428
2017-03-24,LU0106817157,26.8121
2017-03-23,LU0106817157,26.7293
2017-03-22,LU0106817157,26.4607
2017-03-21,LU0106817157,27.1598
2017-03-20,LU0106817157,26.9082
2017-03-17,LU0106817157,26.9054
2017-03-16,LU0106817157,26.6758
2017-03-15,LU0106817157,26.1601
2017-03-14,LU0106817157,25.9723
2017-03-13,LU0106817157,25.9835
2017-03-10,LU0106817157,25.9978
2017-03-09,LU0106817157,25.7832
2017-03-08,LU0106817157,26.4254
2017-03-07,LU0106817157,26.6522
2017-03-06,LU0106817157,26.908
2017-03-03,LU0106817157,26.7804
2017-03-02,LU0106817157,27.0753
2017-03-01,LU0106817157,27.0499
2017-02-28,LU0106817157,26.6992
2017-02-27,LU0106817157,27.1458
2017-02-24,LU0106817157,27.2217
2017-02-23,LU0106817157,27.6315
2017-02-22,LU0106817157,27.5906
2017-02-21,LU0106817157,27.676
2017-02-20,LU0106817157,27.1964
2017-02-17,LU0106817157,27.0589
2017-02-16,LU0106817157,27.2986
2017-02-15,LU0106817157,27.4015
2017-02-14,LU0106817157,27.4308
2017-02-13,LU0106817157,27.2586
2017-02-10,LU0106817157,27.1026
2017-02-09,LU0106817157,26.8707
2017-02-08,LU0106817157,26.8496
2017-02-07,LU0106817157,26.9445
2017-02-06,LU0106817157,26.9371
2017-02-03,LU0106817157,26.9442
2017-02-02,LU0106817157,26.7113
2017-02-01,LU0106817157,26.6008
2017-01-31,LU0106817157,26.6248
2017-01-30,LU0106817157,26.8686
2017-01-27,LU0106817157,26.9741
2017-01-26,LU0106817157,26.725
2017-01-25,LU0106817157,26.4819
2017-01-24,LU0106817157,26.2781
2017-01-23,LU0106817157,26.007
2017-01-20,LU0106817157,26.124
2017-01-19,LU0106817157,26.1505
2017-01-18,LU0106817157,26.2714
2017-01-17,LU0106817157,26.3112
2017-01-16,LU0106817157,26.483
2017-01-13,LU0106817157,26.3703
2017-01-12,LU0106817157,26.6093
2017-01-11,LU0106817157,26.578
2017-01-10,LU0106817157,26.803
2017-01-09,LU0106817157,26.7611
2017-01-06,LU0106817157,26.8807
2017-01-05,LU0106817157,26.9528
2017-01-04,LU0106817157,27.1518
2017-01-03,LU0106817157,27.5117
2016-12-30,LU0106817157,26.76
2016-12-29,LU0106817157,26.6876
2016-12-28,LU0106817157,26.7773
2016-12-23,LU0106817157,26.4018
2016-12-22,LU0106817157,26.587
2016-12-21,LU0106817157,26.8609
2016-12-20,LU0106817157,26.8015
2016-12-19,LU0106817157,26.6186
2016-12-16,LU0106817157,26.6424
2016-12-15,LU0106817157,26.3556
2016-12-14,LU0106817157,26.2076
2016-12-13,LU0106817157,26.4133
2016-12-12,LU0106817157,26.2251
2016-12-09,LU0106817157,25.7219
2016-12-08,LU0106817157,25.6138
2016-12-07,LU0106817157,25.1138
2016-12-06,LU0106817157,24.8469
2016-12-05,LU0106817157,24.7109
2016-12-02,LU0106817157,24.4814
2016-12-01,LU0106817157,24.5062
2016-11-30,LU0106817157,24.3965
2016-11-29,LU0106817157,24.1227
2016-11-28,LU0106817157,24.3421
2016-11-25,LU0106817157,24.4069
2016-11-24,LU0106817157,24.6004
2016-11-23,LU0106817157,24.4703
2016-11-22,LU0106817157,24.5006
2016-11-21,LU0106817157,24.2011
2016-11-18,LU0106817157,23.8616
2016-11-17,LU0106817157,23.7827
2016-11-16,LU0106817157,23.521
2016-11-15,LU0106817157,23.4046
2016-11-14,LU0106817157,23.2561
2016-11-11,LU0106817157,23.3527
2016-11-10,LU0106817157,24.0046
2016-11-09,LU0106817157,23.3125
2016-11-08,LU0106817157,23.1574
2016-11-07,LU0106817157,22.9414
2016-11-04,LU0106817157,22.6432
2016-11-03,LU0106817157,23.1159
2016-11-02,LU0106817157,23.3137
2016-11-01,LU0106817157,23.8566
2016-10-31,LU0106817157,23.9239
2016-10-28,LU0106817157,23.9437
2016-10-27,LU0106817157,24.0225
2016-10-26,LU0106817157,24.0885
2016-10-25,LU0106817157,24.4207
2016-10-24,LU0106817157,24.2719
2016-10-21,LU0106817157,24.1716
2016-10-20,LU0106817157,24.0299
2016-10-19,LU0106817157,24.0445
2016-10-18,LU0106817157,23.8574
2016-10-17,LU0106817157,23.6226
2016-10-14,LU0106817157,23.7687
2016-10-13,LU0106817157,23.4788
2016-10-12,LU0106817157,23.8414
2016-10-11,LU0106817157,23.8743
2016-10-10,LU0106817157,23.7277
2016-10-07,LU0106817157,23.6885
2016-10-06,LU0106817157,23.5876
2016-10-05,LU0106817157,23.4138
2016-10-04,LU0106817157,23.6021
2016-10-03,LU0106817157,23.4442
2016-09-30,LU0106817157,23.3599
2016-09-29,LU0106817157,23.4628
2016-09-28,LU0106817157,23.25
2016-09-27,LU0106817157,23.1808
2016-09-26,LU0106817157,23.2748
2016-09-23,LU0106817157,23.6382
2016-09-22,LU0106817157,23.6416
2016-09-21,LU0106817157,23.3184
2016-09-20,LU0106817157,22.9544
2016-09-19,LU0106817157,23.0666
2016-09-16,LU0106817157,22.9191
2016-09-15,LU0106817157,22.8829
2016-09-14,LU0106817157,22.9352
2016-09-13,LU0106817157,22.9651
2016-09-12,LU0106817157,22.93
2016-09-09,LU0106817157,23.3684
2016-09-08,LU0106817157,23.5234
2016-09-07,LU0106817157,23.542
2016-09-06,LU0106817157,23.4301
2016-09-05,LU0106817157,23.2537
2016-09-02,LU0106817157,22.8717
2016-09-01,LU0106817157,22.7349
2016-08-31,LU0106817157,22.691
2016-08-30,LU0106817157,22.781
2016-08-29,LU0106817157,22.8122
2016-08-26,LU0106817157,22.6162
2016-08-25,LU0106817157,22.5391
2016-08-24,LU0106817157,22.6009
2016-08-23,LU0106817157,22.6152
2016-08-22,LU0106817157,22.4552
2016-08-19,LU0106817157,22.4999
2016-08-18,LU0106817157,22.626
2016-08-17,LU0106817157,22.7199
2016-08-16,LU0106817157,22.7624
2016-08-15,LU0106817157,22.845
2016-08-12,LU0106817157,22.5746
2016-08-11,LU0106817157,22.4949
2016-08-10,LU0106817157,22.498
2016-08-09,LU0106817157,22.5085
2016-08-08,LU0106817157,22.4178
2016-08-05,LU0106817157,22.1294
2016-08-04,LU0106817157,21.7949
2016-08-03,LU0106817157,21.466
2016-08-02,LU0106817157,21.785
2016-08-01,LU0106817157,22.0197
2016-07-29,LU0106817157,21.8631
2016-07-28,LU0106817157,21.9853
2016-07-27,LU0106817157,22.1017
2016-07-26,LU0106817157,21.8722
2016-07-25,LU0106817157,22.2555
2016-07-22,LU0106817157,22.0549
2016-07-21,LU0106817157,22.1563
2016-07-20,LU0106817157,22.2307
2016-07-19,LU0106817157,22.5136
2016-07-18,LU0106817157,22.2541
2016-07-15,LU0106817157,22.6803
2016-07-14,LU0106817157,22.64
2016-07-13,LU0106817157,22.5417
2016-07-12,LU0106817157,22.322
2016-07-11,LU0106817157,21.97
2016-07-08,LU0106817157,21.8031
2016-07-07,LU0106817157,21.5912
2016-07-06,LU0106817157,21.1665
2016-07-05,LU0106817157,21.3923
2016-07-04,LU0106817157,21.6259
2016-07-01,LU0106817157,21.4733
2016-06-30,LU0106817157,21.4003
2016-06-29,LU0106817157,21.3864
2016-06-28,LU0106817157,21.2054
2016-06-27,LU0106817157,20.9256
2016-06-24,LU0106817157,21.2102
2016-06-23,LU0106817157,21.9884
2016-06-22,LU0106817157,21.8418
2016-06-21,LU0106817157,21.6178
2016-06-20,LU0106817157,21.547
2016-06-17,LU0106817157,21.1469
2016-06-16,LU0106817157,20.8271
2016-06-15,LU0106817157,21.161
2016-06-14,LU0106817157,21.0191
2016-06-13,LU0106817157,21.1962
2016-06-10,LU0106817157,21.6698
2016-06-09,LU0106817157,21.9792
2016-06-08,LU0106817157,22.1964
2016-06-07,LU0106817157,22.0382
2016-06-06,LU0106817157,21.6906
2016-06-03,LU0106817157,21.4557
2016-06-02,LU0106817157,21.3005
2016-06-01,LU0106817157,21.3734
2016-05-31,LU0106817157,21.8508
2016-05-27,LU0106817157,21.8172
2016-05-26,LU0106817157,21.8934
2016-05-25,LU0106817157,21.7801
2016-05-24,LU0106817157,21.4098
2016-05-23,LU0106817157,21.0314
2016-05-20,LU0106817157,21.0715
2016-05-19,LU0106817157,21.0439
2016-05-18,LU0106817157,21.1915
2016-05-17,LU0106817157,21.1284
2016-05-16,LU0106817157,21.2172
2016-05-13,LU0106817157,21.0919
2016-05-12,LU0106817157,21.0782
2016-05-11,LU0106817157,20.8818
2016-05-10,LU0106817157,20.6882
2016-05-09,LU0106817157,20.8054
2016-05-06,LU0106817157,20.5436
2016-05-05,LU0106817157,20.9562
2016-05-04,LU0106817157,20.9113
2016-05-03,LU0106817157,21.1605
2016-04-29,LU0106817157,21.8
2016-04-28,LU0106817157,21.85
2016-04-27,LU0106817157,21.74
2016-04-26,LU0106817157,21.64
2016-04-25,LU0106817157,21.81
2016-04-22,LU0106817157,22.01
2016-04-21,LU0106817157,21.9
2016-04-20,LU0106817157,21.87
2016-04-19,LU0106817157,21.57
2016-04-18,LU0106817157,21.04
2016-04-15,LU0106817157,21.3
2016-04-14,LU0106817157,21.44
2016-04-13,LU0106817157,21.35
2016-04-12,LU0106817157,20.89
2016-04-11,LU0106817157,21.02
2016-04-08,LU0106817157,20.61
2016-04-07,LU0106817157,20.3
2016-04-06,LU0106817157,20.24
2016-04-05,LU0106817157,20.33
2016-04-04,LU0106817157,20.65
2016-04-01,LU0106817157,20.41
2016-03-31,LU0106817157,20.75
2016-03-30,LU0106817157,20.73
2016-03-29,LU0106817157,20.41
2016-03-24,LU0106817157,20.38
2016-03-23,LU0106817157,20.63
2016-03-22,LU0106817157,20.79
2016-03-21,LU0106817157,20.95
2016-03-18,LU0106817157,21.06
2016-03-17,LU0106817157,20.53
2016-03-16,LU0106817157,20.23
2016-03-15,LU0106817157,20.19
2016-03-14,LU0106817157,20.29
2016-03-11,LU0106817157,20.35
2016-03-10,LU0106817157,20.59
2016-03-09,LU0106817157,20.17
2016-03-08,LU0106817157,20.32
2016-03-07,LU0106817157,20.16
2016-03-04,LU0106817157,19.88
2016-03-03,LU0106817157,19.72
2016-03-02,LU0106817157,19.61
2016-03-01,LU0106817157,19.45
2016-02-29,LU0106817157,19.23
2016-02-26,LU0106817157,19.07
2016-02-25,LU0106817157,18.67
2016-02-24,LU0106817157,18.38
2016-02-23,LU0106817157,18.86
2016-02-22,LU0106817157,18.7
2016-02-19,LU0106817157,18.18
2016-02-18,LU0106817157,18.53
2016-02-17,LU0106817157,18.07
2016-02-16,LU0106817157,17.73
2016-02-15,LU0106817157,17.71
2016-02-12,LU0106817157,17.41
2016-02-11,LU0106817157,16.95
2016-02-10,LU0106817157,17.5
2016-02-09,LU0106817157,17.23
2016-02-08,LU0106817157,18.15
2016-02-05,LU0106817157,18.67
2016-02-04,LU0106817157,18.59
2016-02-03,LU0106817157,18.65
2016-02-02,LU0106817157,18.58
2016-02-01,LU0106817157,19.03
2016-01-29,LU0106817157,18.99
2016-01-28,LU0106817157,18.59
2016-01-27,LU0106817157,18.2
2016-01-26,LU0106817157,17.93
2016-01-25,LU0106817157,17.78
2016-01-22,LU0106817157,17.74
2016-01-21,LU0106817157,16.99
2016-01-20,LU0106817157,16.97
2016-01-19,LU0106817157,17.63
2016-01-18,LU0106817157,17.22
2016-01-15,LU0106817157,17.43
2016-01-14,LU0106817157,18.07
2016-01-13,LU0106817157,18.51
2016-01-12,LU0106817157,18.39
2016-01-11,LU0106817157,18.29
2016-01-08,LU0106817157,18.62
2016-01-07,LU0106817157,18.47
2016-01-06,LU0106817157,19.17
2016-01-05,LU0106817157,19.37
2016-01-04,LU0106817157,19.32
2015-12-31,LU0106817157,19.78
2015-12-30,LU0106817157,19.71
2015-12-29,LU0106817157,19.84
2015-12-28,LU0106817157,19.91
2015-12-23,LU0106817157,19.89
2015-12-22,LU0106817157,19.45
2015-12-21,LU0106817157,19.67
2015-12-18,LU0106817157,19.78
2015-12-17,LU0106817157,20.17
2015-12-16,LU0106817157,19.71
2015-12-15,LU0106817157,19.41
2015-12-14,LU0106817157,19.04
2015-12-11,LU0106817157,19.49
2015-12-10,LU0106817157,19.7
2015-12-09,LU0106817157,19.72
2015-12-08,LU0106817157,19.82
2015-12-07,LU0106817157,20.52
2015-12-04,LU0106817157,20.54
2015-12-03,LU0106817157,21.02
2015-12-02,LU0106817157,21.39
2015-12-01,LU0106817157,21.54
2015-11-30,LU0106817157,21.74
2015-11-27,LU0106817157,21.71
2015-11-26,LU0106817157,21.82
2015-11-25,LU0106817157,21.9
2015-11-24,LU0106817157,21.55
2015-11-23,LU0106817157,22.12
2015-11-20,LU0106817157,22
2015-11-19,LU0106817157,22.09
2015-11-18,LU0106817157,21.93
2015-11-17,LU0106817157,21.73
2015-11-16,LU0106817157,21.05
2015-11-13,LU0106817157,21.04
2015-11-12,LU0106817157,21.22
2015-11-11,LU0106817157,21.4
2015-11-10,LU0106817157,21.35
2015-11-09,LU0106817157,21.35
2015-11-06,LU0106817157,21.41
2015-11-05,LU0106817157,21.6
2015-11-04,LU0106817157,21.81
2015-11-03,LU0106817157,21.48
2015-11-02,LU0106817157,21.09
2015-10-30,LU0106817157,20.54
2015-10-29,LU0106817157,20.63
2015-10-28,LU0106817157,20.7
2015-10-27,LU0106817157,20.59
2015-10-26,LU0106817157,21.02
2015-10-23,LU0106817157,21.24
2015-10-22,LU0106817157,20.69
2015-10-21,LU0106817157,20.31
2015-10-20,LU0106817157,20.55
2015-10-19,LU0106817157,20.5
2015-10-16,LU0106817157,20.67
2015-10-15,LU0106817157,20.58
2015-10-14,LU0106817157,20.26
2015-10-13,LU0106817157,20.16
2015-10-12,LU0106817157,20.57
2015-10-09,LU0106817157,20.64
2015-10-08,LU0106817157,20.22
2015-10-07,LU0106817157,20.08
2015-10-06,LU0106817157,19.64
2015-10-05,LU0106817157,19.36
2015-10-02,LU0106817157,18.74
2015-10-01,LU0106817157,19.1
2015-09-30,LU0106817157,19.25
2015-09-29,LU0106817157,18.98
2015-09-28,LU0106817157,19.06
2015-09-25,LU0106817157,19.11
2015-09-24,LU0106817157,18.79
2015-09-23,LU0106817157,19.22
2015-09-22,LU0106817157,19.24
2015-09-21,LU0106817157,19.63
2015-09-18,LU0106817157,19.47
2015-09-17,LU0106817157,19.69
2015-09-16,LU0106817157,19.73
2015-09-15,LU0106817157,19.35
2015-09-14,LU0106817157,19.14
2015-09-11,LU0106817157,19.16
2015-09-10,LU0106817157,19.15
2015-09-09,LU0106817157,19.51
2015-09-08,LU0106817157,19.31
2015-09-07,LU0106817157,19.25
2015-09-04,LU0106817157,19.43
2015-09-03,LU0106817157,19.53
2015-09-02,LU0106817157,19.37
2015-09-01,LU0106817157,19.5
2015-08-31,LU0106817157,19.81
2015-08-28,LU0106817157,19.44
2015-08-27,LU0106817157,19.24
2015-08-26,LU0106817157,18.58
2015-08-25,LU0106817157,18.61
2015-08-24,LU0106817157,17.78
2015-08-21,LU0106817157,19.16
2015-08-20,LU0106817157,19.67
2015-08-19,LU0106817157,20.14
2015-08-18,LU0106817157,20.27
2015-08-17,LU0106817157,20.34
2015-08-14,LU0106817157,20.48
2015-08-13,LU0106817157,20.44
2015-08-12,LU0106817157,20.54
2015-08-11,LU0106817157,20.97
2015-08-10,LU0106817157,20.85
2015-08-07,LU0106817157,21.02
2015-08-06,LU0106817157,20.92
2015-08-05,LU0106817157,21.24
2015-08-04,LU0106817157,21.1
2015-08-03,LU0106817157,21.12
2015-07-31,LU0106817157,21.12
2015-07-30,LU0106817157,21.35
2015-07-29,LU0106817157,21.16
2015-07-28,LU0106817157,21.06
2015-07-27,LU0106817157,20.85
2015-07-24,LU0106817157,21.69
2015-07-23,LU0106817157,21.9
2015-07-22,LU0106817157,22.17
2015-07-21,LU0106817157,22.34
2015-07-20,LU0106817157,22.49
2015-07-17,LU0106817157,22.8
2015-07-16,LU0106817157,22.83
2015-07-15,LU0106817157,22.5
2015-07-14,LU0106817157,22.3
2015-07-13,LU0106817157,22.31
2015-07-10,LU0106817157,21.82
2015-07-09,LU0106817157,21.45
2015-07-08,LU0106817157,21.14
2015-07-07,LU0106817157,21.73
2015-07-06,LU0106817157,21.73
2015-07-03,LU0106817157,21.93
2015-07-02,LU0106817157,21.99
2015-07-01,LU0106817157,22.2
2015-06-30,LU0106817157,21.75
2015-06-29,LU0106817157,21.85
2015-06-26,LU0106817157,22.18
2015-06-25,LU0106817157,22.14
2015-06-24,LU0106817157,22.24
2015-06-23,LU0106817157,22.3
2015-06-22,LU0106817157,22.04
2015-06-19,LU0106817157,21.89
2015-06-18,LU0106817157,21.87
2015-06-17,LU0106817157,21.87
2015-06-16,LU0106817157,21.82
2015-06-15,LU0106817157,21.64
2015-06-12,LU0106817157,22.01
2015-06-11,LU0106817157,22.04
2015-06-10,LU0106817157,21.84
2015-06-09,LU0106817157,21.54
2015-06-08,LU0106817157,21.55
2015-06-05,LU0106817157,21.98
2015-06-04,LU0106817157,22.03
2015-06-03,LU0106817157,22.49
2015-06-02,LU0106817157,22.61
2015-06-01,LU0106817157,22.9
2015-05-29,LU0106817157,23.43
2015-05-28,LU0106817157,23.42
2015-05-27,LU0106817157,23.37
2015-05-26,LU0106817157,23.74
2015-05-22,LU0106817157,24.09
2015-05-21,LU0106817157,23.93
2015-05-20,LU0106817157,23.95
2015-05-19,LU0106817157,24.15
2015-05-18,LU0106817157,24.05
2015-05-15,LU0106817157,23.96
2015-05-14,LU0106817157,23.95
2015-05-13,LU0106817157,24.28
2015-05-12,LU0106817157,23.83
2015-05-11,LU0106817157,24.03
2015-05-08,LU0106817157,23.68
2015-05-07,LU0106817157,23.61
2015-05-06,LU0106817157,23.79
2015-05-05,LU0106817157,23.82
2015-05-04,LU0106817157,23.5
2015-05-01,LU0106817157,23.45
2015-04-30,LU0106817157,23.63
2015-04-29,LU0106817157,23.91
2015-04-28,LU0106817157,24
2015-04-27,LU0106817157,24.36
2015-04-24,LU0106817157,24.2
2015-04-23,LU0106817157,23.92
2015-04-22,LU0106817157,23.85
2015-04-21,LU0106817157,23.91
2015-04-20,LU0106817157,23.62
2015-04-17,LU0106817157,23.95
2015-04-16,LU0106817157,24.26
2015-04-15,LU0106817157,24.21
2015-04-14,LU0106817157,23.91
2015-04-13,LU0106817157,24.17
2015-04-10,LU0106817157,24.06
2015-04-09,LU0106817157,23.84
2015-04-08,LU0106817157,23.38
2015-04-07,LU0106817157,23.16
2015-04-02,LU0106817157,22.61
2015-04-01,LU0106817157,22.49
2015-03-31,LU0106817157,22.24
2015-03-30,LU0106817157,22.13
2015-03-27,LU0106817157,21.84
2015-03-26,LU0106817157,21.86
2015-03-25,LU0106817157,22.35
2015-03-24,LU0106817157,22.09
2015-03-23,LU0106817157,22.08
2015-03-20,LU0106817157,22.03
2015-03-19,LU0106817157,21.97
2015-03-18,LU0106817157,21.64
2015-03-17,LU0106817157,21.37
2015-03-16,LU0106817157,21.19
2015-03-13,LU0106817157,21.38
2015-03-12,LU0106817157,21.76
2015-03-11,LU0106817157,21.39
2015-03-10,LU0106817157,21.29
2015-03-09,LU0106817157,21.78
2015-03-06,LU0106817157,22.07
2015-03-05,LU0106817157,21.91
2015-03-04,LU0106817157,21.91
2015-03-03,LU0106817157,22.17
2015-03-02,LU0106817157,22.02
2015-02-27,LU0106817157,21.99
2015-02-26,LU0106817157,22.31
2015-02-25,LU0106817157,21.98
2015-02-24,LU0106817157,22.11
2015-02-23,LU0106817157,21.85
